respondent_id,database_used,context
57709,PostgreSQL,Analytics
57710,MySQL,Enterprise App
57711,SQLite,Mobile App
57712,Microsoft SQL Server,ETL Job
57713,Oracle,ETL Job
57714,Oracle,Analytics
57715,MySQL,Web App
57716,Microsoft SQL Server,Enterprise App
57717,Oracle,ETL Job
57718,Oracle,ETL Job
57719,PostgreSQL,Enterprise App
57720,MySQL,Web App
57721,PostgreSQL,ETL Job
57722,SQLite,Web App
57723,MySQL,Web App
57724,Microsoft SQL Server,Mobile App
57725,MySQL,Dashboard
57726,MySQL,Enterprise App
57727,SQLite,Dashboard
57728,MariaDB,Enterprise App
57729,MySQL,Analytics
57730,MariaDB,Web App
57731,SQLite,Analytics
57732,SQLite,ETL Job
57733,Oracle,Enterprise App
57734,Microsoft SQL Server,Web App
57735,MySQL,Web App
57736,PostgreSQL,Mobile App
57737,SQLite,ETL Job
57738,MySQL,Analytics
57739,Microsoft SQL Server,ETL Job
57740,MySQL,ETL Job
57741,Oracle,Enterprise App
57742,PostgreSQL,Analytics
57743,MySQL,Web App
57744,SQLite,Enterprise App
57745,PostgreSQL,Analytics
57746,MySQL,Analytics
57747,Microsoft SQL Server,Enterprise App
57748,PostgreSQL,Dashboard
57749,MySQL,Web App
57750,Microsoft SQL Server,Analytics
57751,MySQL,Dashboard
57752,SQLite,ETL Job
57753,MySQL,Analytics
57754,PostgreSQL,Mobile App
57755,MySQL,Enterprise App
57756,Microsoft SQL Server,Web App
57757,MySQL,Mobile App
57758,Microsoft SQL Server,Analytics
57759,PostgreSQL,Web App
57760,MySQL,Analytics
57761,SQLite,Web App
57762,Microsoft SQL Server,Mobile App
57763,SQLite,Web App
57764,SQLite,Mobile App
57765,SQLite,Web App
57766,MariaDB,ETL Job
57767,PostgreSQL,ETL Job
57768,PostgreSQL,Analytics
57769,SQLite,Mobile App
57770,PostgreSQL,Web App
57771,PostgreSQL,ETL Job
57772,PostgreSQL,Mobile App
57773,Oracle,Mobile App
57774,MariaDB,Web App
57775,MySQL,Mobile App
57776,PostgreSQL,Mobile App
57777,PostgreSQL,Enterprise App
57778,PostgreSQL,Mobile App
57779,Microsoft SQL Server,Web App
57780,MySQL,Analytics
57781,PostgreSQL,Enterprise App
57782,SQLite,Analytics
57783,IBM DB2,Mobile App
57784,MySQL,Dashboard
57785,MySQL,Analytics
57786,Microsoft SQL Server,Analytics
57787,PostgreSQL,ETL Job
57788,Microsoft SQL Server,ETL Job
57789,IBM DB2,ETL Job
57790,Microsoft SQL Server,ETL Job
57791,MySQL,Dashboard
57792,PostgreSQL,Dashboard
57793,PostgreSQL,Analytics
57794,Microsoft SQL Server,Analytics
57795,MySQL,Web App
57796,MySQL,Enterprise App
57797,Oracle,Mobile App
57798,Microsoft SQL Server,Web App
57799,MySQL,Web App
57800,MySQL,Enterprise App
57801,PostgreSQL,Enterprise App
57802,Microsoft SQL Server,Dashboard
57803,Microsoft SQL Server,ETL Job
57804,SQLite,Mobile App
57805,PostgreSQL,Mobile App
57806,SQLite,Mobile App
57807,MariaDB,Enterprise App
57808,SQLite,Dashboard
57809,Oracle,ETL Job
57810,MySQL,Enterprise App
57811,PostgreSQL,ETL Job
57812,PostgreSQL,ETL Job
57813,SQLite,Analytics
57814,SQLite,Web App
57815,MySQL,Web App
57816,SQLite,Web App
57817,SQLite,Mobile App
57818,SQLite,Mobile App
57819,MariaDB,Enterprise App
57820,SQLite,Analytics
57821,Microsoft SQL Server,Analytics
57822,MariaDB,Analytics
57823,SQLite,Enterprise App
57824,PostgreSQL,Web App
57825,MySQL,Dashboard
57826,PostgreSQL,Analytics
57827,MySQL,Dashboard
57828,IBM DB2,Web App
57829,SQLite,Web App
57830,Microsoft SQL Server,Web App
57831,SQLite,Web App
57832,MySQL,Mobile App
57833,PostgreSQL,Analytics
57834,Microsoft SQL Server,Enterprise App
57835,PostgreSQL,Web App
57836,SQLite,ETL Job
57837,Microsoft SQL Server,Analytics
57838,Oracle,Dashboard
57839,MariaDB,Enterprise App
57840,PostgreSQL,Analytics
57841,SQLite,Enterprise App
57842,MySQL,Analytics
57843,IBM DB2,Dashboard
57844,SQLite,Dashboard
57845,PostgreSQL,Dashboard
57846,Microsoft SQL Server,Enterprise App
57847,SQLite,Web App
57848,PostgreSQL,Mobile App
57849,Microsoft SQL Server,Dashboard
57850,Microsoft SQL Server,Mobile App
57851,MySQL,Web App
57852,MariaDB,Analytics
57853,MariaDB,Enterprise App
57854,PostgreSQL,Mobile App
57855,SQLite,Web App
57856,SQLite,ETL Job
57857,PostgreSQL,Web App
57858,Microsoft SQL Server,Analytics
57859,MariaDB,Dashboard
57860,MySQL,Dashboard
57861,PostgreSQL,Analytics
57862,MySQL,Mobile App
57863,MySQL,ETL Job
57864,PostgreSQL,Mobile App
57865,PostgreSQL,Mobile App
57866,MariaDB,ETL Job
57867,SQLite,ETL Job
57868,Oracle,Analytics
57869,SQLite,ETL Job
57870,Oracle,Analytics
57871,MySQL,Enterprise App
57872,MariaDB,Dashboard
57873,Microsoft SQL Server,Dashboard
57874,SQLite,ETL Job
57875,Oracle,Dashboard
57876,PostgreSQL,Mobile App
57877,PostgreSQL,Enterprise App
57878,PostgreSQL,Mobile App
57879,MySQL,Enterprise App
57880,MySQL,Mobile App
57881,Microsoft SQL Server,Dashboard
57882,SQLite,Analytics
57883,MariaDB,Dashboard
57884,Microsoft SQL Server,ETL Job
57885,MariaDB,Enterprise App
57886,PostgreSQL,ETL Job
57887,MySQL,Mobile App
57888,PostgreSQL,Dashboard
57889,PostgreSQL,Mobile App
57890,PostgreSQL,Analytics
57891,Microsoft SQL Server,Dashboard
57892,PostgreSQL,Web App
57893,MySQL,Analytics
57894,Microsoft SQL Server,Web App
57895,MySQL,Dashboard
57896,PostgreSQL,ETL Job
57897,Microsoft SQL Server,ETL Job
57898,Microsoft SQL Server,Analytics
57899,MariaDB,ETL Job
57900,PostgreSQL,Mobile App
57901,Oracle,Mobile App
57902,Microsoft SQL Server,ETL Job
57903,Oracle,Dashboard
57904,MariaDB,Enterprise App
57905,PostgreSQL,ETL Job
57906,MariaDB,Web App
57907,MariaDB,Mobile App
57908,Microsoft SQL Server,Dashboard
57909,MariaDB,ETL Job
57910,Microsoft SQL Server,Mobile App
57911,Microsoft SQL Server,Analytics
57912,PostgreSQL,Analytics
57913,MySQL,Web App
57914,Microsoft SQL Server,ETL Job
57915,MariaDB,Mobile App
57916,MariaDB,Analytics
57917,PostgreSQL,ETL Job
57918,PostgreSQL,Dashboard
57919,MySQL,Mobile App
57920,PostgreSQL,Analytics
57921,SQLite,Enterprise App
57922,PostgreSQL,Dashboard
57923,PostgreSQL,ETL Job
57924,PostgreSQL,Enterprise App
57925,PostgreSQL,Analytics
57926,MySQL,Mobile App
57927,MySQL,Dashboard
57928,PostgreSQL,Web App
57929,SQLite,Web App
57930,PostgreSQL,Enterprise App
57931,Microsoft SQL Server,Dashboard
57932,MySQL,ETL Job
57933,MySQL,Mobile App
57934,Microsoft SQL Server,Web App
57935,Microsoft SQL Server,Analytics
57936,MySQL,Enterprise App
57937,PostgreSQL,ETL Job
57938,MariaDB,Analytics
57939,SQLite,Web App
57940,PostgreSQL,Enterprise App
57941,MySQL,Dashboard
57942,Microsoft SQL Server,Dashboard
57943,SQLite,ETL Job
57944,MariaDB,Dashboard
57945,MySQL,ETL Job
57946,Microsoft SQL Server,Mobile App
57947,MySQL,Dashboard
57948,PostgreSQL,Web App
57949,SQLite,Analytics
57950,MySQL,Dashboard
57951,MariaDB,ETL Job
57952,SQLite,Dashboard
57953,SQLite,ETL Job
57954,SQLite,Mobile App
57955,MySQL,Enterprise App
57956,MariaDB,Mobile App
57957,SQLite,Web App
57958,MySQL,Analytics
57959,MariaDB,ETL Job
57960,SQLite,ETL Job
57961,SQLite,Web App
57962,SQLite,Web App
57963,SQLite,ETL Job
57964,PostgreSQL,ETL Job
57965,MySQL,Mobile App
57966,Microsoft SQL Server,Dashboard
57967,SQLite,Web App
57968,PostgreSQL,Mobile App
57969,SQLite,Analytics
57970,MySQL,Enterprise App
57971,MySQL,Web App
57972,Oracle,ETL Job
57973,MySQL,Web App
57974,MySQL,Analytics
57975,PostgreSQL,Mobile App
57976,MariaDB,Enterprise App
57977,MySQL,Dashboard
57978,Oracle,Analytics
57979,MySQL,Mobile App
57980,Microsoft SQL Server,Mobile App
57981,MySQL,Analytics
57982,PostgreSQL,Enterprise App
57983,MySQL,Enterprise App
57984,MySQL,Analytics
57985,PostgreSQL,Web App
57986,MySQL,Enterprise App
57987,SQLite,Analytics
57988,PostgreSQL,Enterprise App
57989,MySQL,ETL Job
57990,PostgreSQL,Web App
57991,Microsoft SQL Server,Web App
57992,MariaDB,Dashboard
57993,SQLite,Enterprise App
57994,PostgreSQL,Web App
57995,MySQL,Web App
57996,Oracle,Mobile App
57997,MySQL,Analytics
57998,PostgreSQL,Analytics
57999,PostgreSQL,Analytics
58000,Oracle,Enterprise App
58001,PostgreSQL,Analytics
58002,SQLite,Web App
58003,Oracle,ETL Job
58004,PostgreSQL,Web App
58005,Oracle,ETL Job
58006,Oracle,Enterprise App
58007,SQLite,Enterprise App
58008,Oracle,Analytics
58009,MySQL,Web App
58010,MySQL,ETL Job
58011,SQLite,Enterprise App
58012,PostgreSQL,Enterprise App
58013,Microsoft SQL Server,Enterprise App
58014,SQLite,ETL Job
58015,Microsoft SQL Server,Mobile App
58016,Oracle,Web App
58017,Oracle,ETL Job
58018,Microsoft SQL Server,Mobile App
58019,Oracle,Dashboard
58020,MySQL,Mobile App
58021,MySQL,Web App
58022,SQLite,Analytics
58023,PostgreSQL,Web App
58024,Microsoft SQL Server,ETL Job
58025,MySQL,ETL Job
58026,PostgreSQL,Web App
58027,Microsoft SQL Server,Analytics
58028,MySQL,Web App
58029,PostgreSQL,Mobile App
58030,SQLite,Mobile App
58031,Microsoft SQL Server,Analytics
58032,PostgreSQL,ETL Job
58033,PostgreSQL,Analytics
58034,PostgreSQL,Dashboard
58035,MySQL,Analytics
58036,MariaDB,Web App
58037,MySQL,Enterprise App
58038,SQLite,Web App
58039,PostgreSQL,ETL Job
58040,MariaDB,Mobile App
58041,Microsoft SQL Server,Enterprise App
58042,SQLite,Enterprise App
58043,PostgreSQL,Mobile App
58044,MariaDB,ETL Job
58045,MariaDB,ETL Job
58046,PostgreSQL,Web App
58047,Microsoft SQL Server,Analytics
58048,MariaDB,Dashboard
58049,SQLite,Enterprise App
58050,Oracle,Web App
58051,Oracle,Mobile App
58052,PostgreSQL,ETL Job
58053,MySQL,ETL Job
58054,MySQL,Dashboard
58055,MySQL,Enterprise App
58056,MySQL,Enterprise App
58057,MySQL,Enterprise App
58058,MySQL,Web App
58059,MariaDB,Dashboard
58060,IBM DB2,Mobile App
58061,MySQL,Dashboard
58062,Oracle,ETL Job
58063,Microsoft SQL Server,Mobile App
58064,Microsoft SQL Server,Mobile App
58065,SQLite,Mobile App
58066,MySQL,Web App
58067,Microsoft SQL Server,Enterprise App
58068,Microsoft SQL Server,Mobile App
58069,PostgreSQL,Analytics
58070,MySQL,Mobile App
58071,Microsoft SQL Server,Dashboard
58072,Oracle,Enterprise App
58073,SQLite,Web App
58074,MySQL,Mobile App
58075,SQLite,Dashboard
58076,Microsoft SQL Server,ETL Job
58077,MySQL,Dashboard
58078,Microsoft SQL Server,Mobile App
58079,PostgreSQL,Mobile App
58080,MariaDB,Enterprise App
58081,PostgreSQL,Web App
58082,PostgreSQL,ETL Job
58083,SQLite,Enterprise App
58084,Oracle,Enterprise App
58085,SQLite,ETL Job
58086,PostgreSQL,Analytics
58087,SQLite,Mobile App
58088,MariaDB,Web App
58089,MySQL,Web App
58090,PostgreSQL,Mobile App
58091,MariaDB,Enterprise App
58092,SQLite,Mobile App
58093,MariaDB,Analytics
58094,MySQL,Analytics
58095,PostgreSQL,Mobile App
58096,PostgreSQL,Dashboard
58097,MySQL,Mobile App
58098,Oracle,Mobile App
58099,Microsoft SQL Server,Mobile App
58100,Microsoft SQL Server,ETL Job
58101,IBM DB2,Enterprise App
58102,Oracle,Dashboard
58103,MySQL,ETL Job
58104,PostgreSQL,Analytics
58105,SQLite,Dashboard
58106,MySQL,Dashboard
58107,Microsoft SQL Server,Enterprise App
58108,MySQL,Enterprise App
58109,MySQL,Analytics
58110,PostgreSQL,Dashboard
58111,MySQL,Web App
58112,PostgreSQL,Enterprise App
58113,MySQL,Mobile App
58114,PostgreSQL,ETL Job
58115,PostgreSQL,Mobile App
58116,SQLite,Web App
58117,MySQL,ETL Job
58118,PostgreSQL,ETL Job
58119,PostgreSQL,Dashboard
58120,PostgreSQL,Analytics
58121,SQLite,ETL Job
58122,MySQL,ETL Job
58123,MySQL,Enterprise App
58124,Microsoft SQL Server,Enterprise App
58125,MySQL,Mobile App
58126,PostgreSQL,Web App
58127,MySQL,ETL Job
58128,Microsoft SQL Server,Analytics
58129,MySQL,Mobile App
58130,SQLite,Analytics
58131,SQLite,Analytics
58132,MySQL,Mobile App
58133,SQLite,Dashboard
58134,SQLite,Enterprise App
58135,PostgreSQL,Mobile App
58136,SQLite,Mobile App
58137,MySQL,Dashboard
58138,PostgreSQL,Web App
58139,MySQL,Dashboard
58140,PostgreSQL,Dashboard
58141,MariaDB,ETL Job
58142,Microsoft SQL Server,Web App
58143,MySQL,ETL Job
58144,MySQL,Web App
58145,PostgreSQL,Analytics
58146,MariaDB,Mobile App
58147,Microsoft SQL Server,Analytics
58148,SQLite,Web App
58149,MySQL,Enterprise App
58150,PostgreSQL,Dashboard
58151,SQLite,Enterprise App
58152,SQLite,ETL Job
58153,MariaDB,Dashboard
58154,PostgreSQL,Enterprise App
58155,Microsoft SQL Server,Web App
58156,Microsoft SQL Server,Enterprise App
58157,PostgreSQL,Analytics
58158,MySQL,Web App
58159,MariaDB,Dashboard
58160,PostgreSQL,Web App
58161,Microsoft SQL Server,Enterprise App
58162,PostgreSQL,Analytics
58163,SQLite,Web App
58164,PostgreSQL,Analytics
58165,MySQL,Mobile App
58166,MySQL,Analytics
58167,MySQL,Analytics
58168,SQLite,Mobile App
58169,PostgreSQL,ETL Job
58170,PostgreSQL,ETL Job
58171,MySQL,Mobile App
58172,Microsoft SQL Server,ETL Job
58173,SQLite,Mobile App
58174,SQLite,Mobile App
58175,PostgreSQL,Web App
58176,SQLite,Dashboard
58177,Microsoft SQL Server,Web App
58178,PostgreSQL,Mobile App
58179,SQLite,ETL Job
58180,PostgreSQL,Dashboard
58181,PostgreSQL,Dashboard
58182,MySQL,Enterprise App
58183,MySQL,Analytics
58184,Microsoft SQL Server,ETL Job
58185,MySQL,Web App
58186,PostgreSQL,Dashboard
58187,MariaDB,Enterprise App
58188,SQLite,Mobile App
58189,SQLite,Enterprise App
58190,MySQL,Web App
58191,SQLite,Dashboard
58192,MySQL,Enterprise App
58193,Microsoft SQL Server,Mobile App
58194,Oracle,ETL Job
58195,SQLite,Web App
58196,PostgreSQL,Mobile App
58197,SQLite,Dashboard
58198,PostgreSQL,ETL Job
58199,MySQL,Mobile App
58200,Microsoft SQL Server,Enterprise App
58201,MariaDB,Analytics
58202,MySQL,Enterprise App
58203,MySQL,Dashboard
58204,MySQL,Analytics
58205,MariaDB,Web App
58206,PostgreSQL,Analytics
58207,PostgreSQL,Analytics
58208,Oracle,Mobile App
58209,Oracle,ETL Job
58210,PostgreSQL,Enterprise App
58211,Microsoft SQL Server,Enterprise App
58212,PostgreSQL,Mobile App
58213,PostgreSQL,Enterprise App
58214,PostgreSQL,Analytics
58215,Microsoft SQL Server,ETL Job
58216,MySQL,Analytics
58217,Microsoft SQL Server,Web App
58218,PostgreSQL,Web App
58219,SQLite,ETL Job
58220,MySQL,Enterprise App
58221,MySQL,Dashboard
58222,MySQL,Analytics
58223,PostgreSQL,Mobile App
58224,PostgreSQL,Mobile App
58225,Oracle,Dashboard
58226,Oracle,Web App
58227,SQLite,Dashboard
58228,Oracle,ETL Job
58229,MySQL,ETL Job
58230,MariaDB,ETL Job
58231,MySQL,Dashboard
58232,PostgreSQL,Mobile App
58233,PostgreSQL,Mobile App
58234,PostgreSQL,Analytics
58235,Microsoft SQL Server,Web App
58236,Microsoft SQL Server,Analytics
58237,PostgreSQL,Analytics
58238,SQLite,Enterprise App
58239,MySQL,ETL Job
58240,Oracle,Enterprise App
58241,PostgreSQL,Dashboard
58242,PostgreSQL,Enterprise App
58243,Oracle,Analytics
58244,PostgreSQL,Analytics
58245,MySQL,Analytics
58246,MySQL,Analytics
58247,MariaDB,Mobile App
58248,MySQL,Mobile App
58249,MySQL,Analytics
58250,Microsoft SQL Server,Dashboard
58251,MySQL,Enterprise App
58252,Microsoft SQL Server,Enterprise App
58253,SQLite,Mobile App
58254,MySQL,ETL Job
58255,SQLite,Analytics
58256,MySQL,ETL Job
58257,PostgreSQL,Mobile App
58258,MySQL,Dashboard
58259,Microsoft SQL Server,Dashboard
58260,MySQL,Analytics
58261,PostgreSQL,Dashboard
58262,Microsoft SQL Server,ETL Job
58263,SQLite,Enterprise App
58264,IBM DB2,Dashboard
58265,PostgreSQL,Mobile App
58266,SQLite,ETL Job
58267,MySQL,Web App
58268,PostgreSQL,ETL Job
58269,MySQL,Mobile App
58270,MySQL,Analytics
58271,Microsoft SQL Server,Analytics
58272,PostgreSQL,Mobile App
58273,MySQL,Mobile App
58274,SQLite,Analytics
58275,PostgreSQL,Mobile App
58276,SQLite,Dashboard
58277,SQLite,Web App
58278,Microsoft SQL Server,Web App
58279,Microsoft SQL Server,Mobile App
58280,SQLite,Dashboard
58281,PostgreSQL,Dashboard
58282,PostgreSQL,Mobile App
58283,MySQL,Dashboard
58284,MariaDB,Mobile App
58285,PostgreSQL,Enterprise App
58286,MySQL,Mobile App
58287,Microsoft SQL Server,Web App
58288,MySQL,ETL Job
58289,Microsoft SQL Server,Analytics
58290,PostgreSQL,Dashboard
58291,PostgreSQL,Dashboard
58292,SQLite,Analytics
58293,Oracle,Dashboard
58294,SQLite,Analytics
58295,MySQL,Analytics
58296,MySQL,Analytics
58297,MariaDB,Dashboard
58298,Microsoft SQL Server,Web App
58299,MySQL,Analytics
58300,Oracle,Enterprise App
58301,SQLite,Web App
58302,SQLite,Dashboard
58303,PostgreSQL,ETL Job
58304,SQLite,Dashboard
58305,Microsoft SQL Server,Mobile App
58306,PostgreSQL,Dashboard
58307,MariaDB,Enterprise App
58308,Microsoft SQL Server,Enterprise App
58309,SQLite,Enterprise App
58310,MySQL,Web App
58311,PostgreSQL,Dashboard
58312,Microsoft SQL Server,Enterprise App
58313,PostgreSQL,Mobile App
58314,MySQL,Mobile App
58315,Oracle,Dashboard
58316,Microsoft SQL Server,Mobile App
58317,PostgreSQL,Dashboard
58318,PostgreSQL,Enterprise App
58319,Microsoft SQL Server,Enterprise App
58320,Microsoft SQL Server,Dashboard
58321,MariaDB,Enterprise App
58322,PostgreSQL,ETL Job
58323,Microsoft SQL Server,Web App
58324,Microsoft SQL Server,Web App
58325,SQLite,Dashboard
58326,MariaDB,ETL Job
58327,Microsoft SQL Server,Analytics
58328,PostgreSQL,Mobile App
58329,MariaDB,Web App
58330,MySQL,Mobile App
58331,Microsoft SQL Server,Analytics
58332,MySQL,Mobile App
58333,PostgreSQL,Dashboard
58334,Microsoft SQL Server,ETL Job
58335,Oracle,Analytics
58336,MySQL,Dashboard
58337,SQLite,ETL Job
58338,MySQL,Mobile App
58339,Microsoft SQL Server,ETL Job
58340,SQLite,Mobile App
58341,Microsoft SQL Server,Web App
58342,Oracle,Web App
58343,SQLite,Enterprise App
58344,MySQL,Analytics
58345,MariaDB,Analytics
58346,MariaDB,Dashboard
58347,Microsoft SQL Server,Enterprise App
58348,MySQL,Web App
58349,SQLite,ETL Job
58350,Oracle,Enterprise App
58351,MySQL,Dashboard
58352,MySQL,Web App
58353,MySQL,Enterprise App
58354,MySQL,Dashboard
58355,MySQL,Dashboard
58356,MariaDB,ETL Job
58357,PostgreSQL,Mobile App
58358,Microsoft SQL Server,Web App
58359,Microsoft SQL Server,Web App
58360,IBM DB2,Analytics
58361,SQLite,Web App
58362,MySQL,Dashboard
58363,MySQL,ETL Job
58364,PostgreSQL,Mobile App
58365,SQLite,Enterprise App
58366,MariaDB,Analytics
58367,MySQL,Dashboard
58368,SQLite,Dashboard
58369,PostgreSQL,ETL Job
58370,PostgreSQL,Web App
58371,PostgreSQL,Enterprise App
58372,Oracle,Dashboard
58373,MariaDB,Web App
58374,SQLite,Analytics
58375,Oracle,Enterprise App
58376,Microsoft SQL Server,Mobile App
58377,PostgreSQL,ETL Job
58378,MySQL,ETL Job
58379,MariaDB,Dashboard
58380,PostgreSQL,Mobile App
58381,SQLite,Dashboard
58382,PostgreSQL,Analytics
58383,PostgreSQL,Analytics
58384,MariaDB,Dashboard
58385,PostgreSQL,Mobile App
58386,SQLite,ETL Job
58387,MySQL,Web App
58388,MariaDB,Mobile App
58389,MariaDB,ETL Job
58390,Microsoft SQL Server,Enterprise App
58391,SQLite,Analytics
58392,Microsoft SQL Server,Dashboard
58393,PostgreSQL,Dashboard
58394,Microsoft SQL Server,Analytics
58395,SQLite,Dashboard
58396,Microsoft SQL Server,Mobile App
58397,MariaDB,Analytics
58398,MySQL,Dashboard
58399,MySQL,Mobile App
58400,PostgreSQL,Analytics
58401,SQLite,Mobile App
58402,SQLite,Dashboard
58403,Microsoft SQL Server,Web App
58404,Microsoft SQL Server,ETL Job
58405,SQLite,Analytics
58406,PostgreSQL,Analytics
58407,Oracle,Analytics
58408,Microsoft SQL Server,Dashboard
58409,MySQL,Dashboard
58410,SQLite,ETL Job
58411,SQLite,Analytics
58412,MySQL,Web App
58413,PostgreSQL,Mobile App
58414,PostgreSQL,Enterprise App
58415,MariaDB,Analytics
58416,SQLite,Mobile App
58417,Microsoft SQL Server,Analytics
58418,SQLite,ETL Job
58419,Microsoft SQL Server,Dashboard
58420,PostgreSQL,Web App
58421,MySQL,Analytics
58422,IBM DB2,Analytics
58423,MariaDB,Mobile App
58424,MySQL,Web App
58425,Microsoft SQL Server,Web App
58426,MariaDB,Dashboard
58427,PostgreSQL,Mobile App
58428,SQLite,Mobile App
58429,MariaDB,ETL Job
58430,PostgreSQL,Enterprise App
58431,MySQL,Analytics
58432,SQLite,Mobile App
58433,SQLite,Mobile App
58434,PostgreSQL,Enterprise App
58435,MySQL,ETL Job
58436,Microsoft SQL Server,Analytics
58437,PostgreSQL,ETL Job
58438,SQLite,Mobile App
58439,PostgreSQL,Web App
58440,Microsoft SQL Server,Analytics
58441,MySQL,Dashboard
58442,Oracle,Analytics
58443,SQLite,Enterprise App
58444,Microsoft SQL Server,Enterprise App
58445,Oracle,Web App
58446,Microsoft SQL Server,Dashboard
58447,Microsoft SQL Server,Analytics
58448,PostgreSQL,ETL Job
58449,Oracle,Mobile App
58450,Microsoft SQL Server,Web App
58451,Microsoft SQL Server,Analytics
58452,MariaDB,Web App
58453,PostgreSQL,Enterprise App
58454,MariaDB,ETL Job
58455,PostgreSQL,Analytics
58456,MariaDB,Mobile App
58457,MySQL,Analytics
58458,MySQL,ETL Job
58459,MySQL,Mobile App
58460,SQLite,Web App
58461,SQLite,Analytics
58462,MySQL,ETL Job
58463,SQLite,Enterprise App
58464,Oracle,Dashboard
58465,SQLite,Dashboard
58466,PostgreSQL,Web App
58467,MySQL,ETL Job
58468,PostgreSQL,ETL Job
58469,PostgreSQL,Web App
58470,PostgreSQL,ETL Job
58471,Microsoft SQL Server,Enterprise App
58472,MySQL,ETL Job
58473,PostgreSQL,Web App
58474,Microsoft SQL Server,Web App
58475,MySQL,Mobile App
58476,PostgreSQL,Enterprise App
58477,MariaDB,Analytics
58478,MySQL,Web App
58479,Microsoft SQL Server,Mobile App
58480,Microsoft SQL Server,ETL Job
58481,PostgreSQL,Enterprise App
58482,Microsoft SQL Server,Analytics
58483,Microsoft SQL Server,Dashboard
58484,Microsoft SQL Server,Web App
58485,MySQL,ETL Job
58486,MySQL,Mobile App
58487,MySQL,Analytics
58488,Microsoft SQL Server,Mobile App
58489,PostgreSQL,ETL Job
58490,MySQL,Enterprise App
58491,Microsoft SQL Server,Enterprise App
58492,Microsoft SQL Server,Analytics
58493,Oracle,Enterprise App
58494,MariaDB,Enterprise App
58495,MySQL,ETL Job
58496,PostgreSQL,Analytics
58497,MySQL,Enterprise App
58498,MySQL,Dashboard
58499,MySQL,Enterprise App
58500,PostgreSQL,ETL Job
58501,Microsoft SQL Server,Web App
58502,MySQL,Enterprise App
58503,Microsoft SQL Server,Mobile App
58504,IBM DB2,Analytics
58505,Microsoft SQL Server,Dashboard
58506,MySQL,Analytics
